fid,Riproietta
"5029",0.79412
"5030",0.75233
"5031",0.79464
"5032",0.81028
"5033",0.49936
"5034",0.33864
"5035",0.64137
"5036",0.79641
"5037",0.79299
"5038",0.77866
"5039",0.79202
"5040",0.77988
"5041",0.78598
"5042",0.80165
"5043",0.77096
"5044",0.82331
"5045",0.818
"5046",0.80877
"5047",0.56455
"5048",0.66255
"5049",0.78747
"5050",0.80757
"5051",0.82274
"5052",0.79714
"5053",0.79537
"5054",0.80473
"5055",0.79981
"5056",0.87092
"5057",0.7679
"5058",0.76709
"5059",0.73526
"5060",0.74625
"5061",0.7773
"5062",0.75216
"5063",0.74074
"5064",0.82798
"5065",0.75186
"5066",0.82514
"5067",0.76026
"5068",0.83199
"5069",0.81215
"5070",0.79965
"5071",0.84384
"5072",0.78067
"5073",0.84166
"5074",0.85204
"5075",0.86228
"5076",0.84721
"5077",0.84183
"5078",0.80848
"5079",0.83455
"5080",0.87612
"5081",0.79736
"5082",0.81747
"5083",0.80966
"5084",0.8192
"5085",0.82353
"5086",0.83721
"5087",0.76485
"5088",0.81687
"5089",0.79827
"5090",0.83049
"5091",0.77086
"5092",0.85757
"5093",0.83143
"5094",0.82313
"5095",0.75436
"5096",0.74167
"5097",0.76282
"5098",0.79772
"5099",0.84048
"5100",0.81513
"5101",0.79428
"5102",0.85623
"5103",0.77471
"5104",0.7058
"5105",0.71766
"5106",0.78974
"5107",0.81279
"5108",0.77285
"5109",0.75678
"5110",0.78144
"5111",0.76809
"5112",0.80394
"5113",0.75128
"5114",0.76471
"5115",0.75733
"5116",0.77183
"5117",0.77183
"5118",0.80923
"5119",0.79938
"5120",0.75344
"5121",0.75625
"5122",0.79397
"5123",0.82198
"5124",0.84335
"5125",0.79388
"5126",0.82418
"5127",0.80282
"5128",0.82122
"5129",0.83789
"5130",0.77149
"5131",0.83739
"5132",0.82966
"5133",0.8
"5134",0.79307
"5135",0.76645
"5136",0.71832
"5137",0.73696
"5138",0.78078
"5139",0.7373
"5140",0.7248
"5141",0.6887
"5142",0.69203
"5143",0.71235
"5144",0.6835
"5145",0.69802
"5146",0.70083
"5147",0.70283
"5148",0.75172
"5149",0.5638
"5150",0.69471
"5151",0.73748
"5152",0.76695
"5153",0.77366
"5154",0.74514
"5155",0.77528
"5156",0.75449
"5157",0.73413
"5158",0.78416
"5159",0.75181
"5160",0.81176
"5161",0.80678
"5162",0.77349
"5163",0.80043
"5164",0.79119
"5165",0.73649
"5166",0.38206
"5167",0.39015
"5168",0.67015
"5169",0.78494
"5170",0.77804
"5171",0.77461
"5172",0.78381
"5173",0.76075
"5174",0.80885
"5175",0.77951
"5176",0.79011
"5177",0.78966
"5178",0.81129
"5179",0.397
"5180",0.56463
"5181",0.75198
"5182",0.75875
"5183",0.82452
"5184",0.81132
"5185",0.85243
"5186",0.77724
"5187",0.83154
"5188",0.79408
"5189",0.80755
"5190",0.76397
"5191",0.77539
"5192",0.75473
"5193",0.76843
"5194",0.74747
"5195",0.77024
"5196",0.83599
"5197",0.83556
"5198",0.83131
"5199",0.83438
"5200",0.84438
"5201",0.81705
"5202",0.77684
"5203",0.79981
"5204",0.79179
"5205",0.82012
"5206",0.82807
"5207",0.84413
"5208",0.81285
"5209",0.79974
"5210",0.80307
"5211",0.81119
"5212",0.85603
"5213",0.69548
"5214",0.79676
"5215",0.82795
"5216",0.82296
"5217",0.7949
"5218",0.78562
"5219",0.80992
"5220",0.81355
"5221",0.82359
"5222",0.82359
"5223",0.84888
"5224",0.79055
"5225",0.8346
"5226",0.80817
"5227",0.90205
"5228",0.8672
"5229",0.8692
"5230",0.80442
"5231",0.82895
"5232",0.85992
"5233",0.85837
"5234",0.83317
"5235",0.82075
"5236",0.67529
"5237",0.66132
"5238",0.71314
"5239",0.75263
"5240",0.79804
"5241",0.74552
"5242",0.71961
"5243",0.73246
"5244",0.75777
"5245",0.75677
"5246",0.73401
"5247",0.74068
"5248",0.73132
"5249",0.78708
"5250",0.79581
"5251",0.74333
"5252",0.74466
"5253",0.7485
"5254",0.76262
"5255",0.80648
"5256",0.84371
"5257",0.78907
"5258",0.84302
"5259",0.81379
"5260",0.79421
"5261",0.84169
"5262",0.81791
"5263",0.7922
"5264",0.77821
"5265",0.79113
"5266",0.74153
"5267",0.78397
"5268",0.7672
"5269",0.77376
"5270",0.81348
"5271",0.72276
"5272",0.73861
"5273",0.74251
"5274",0.71635
"5275",0.66407
"5276",0.66256
"5277",0.73362
"5278",0.74675
"5279",0.7413
"5280",0.71679
"5281",0.57879
"5282",0.68421
"5283",0.75582
"5284",0.76937
"5285",0.76056
"5286",0.74125
"5287",0.7237
"5288",0.70095
"5289",0.76109
"5290",0.73917
"5291",0.78177
"5292",0.77107
"5293",0.79944
"5294",0.76764
"5295",0.75395
"5296",0.78011
"5297",0.78701
"5298",0.66005
"5299",0.34311
"5300",0.54226
"5301",0.71217
"5302",0.78049
"5303",0.77521
"5304",0.74969
"5305",0.72732
"5306",0.80877
"5307",0.79968
"5308",0.77225
"5309",0.78849
"5310",0.76728
"5311",0.54753
"5312",0.59721
"5313",0.73164
"5314",0.81067
"5315",0.80682
"5316",0.77818
"5317",0.79223
"5318",0.78255
"5319",0.73567
"5320",0.79503
"5321",0.70984
"5322",0.60037
"5323",0.74485
"5324",0.70677
"5325",0.79063
"5326",0.79063
"5327",0.75081
"5328",0.86126
"5329",0.78523
"5330",0.81967
"5331",0.8324
"5332",0.8723
"5333",0.79795
"5334",0.79897
"5335",0.87387
"5336",0.82742
"5337",0.80868
"5338",0.82397
"5339",0.83678
"5340",0.82655
"5341",0.79806
"5342",0.81682
"5343",0.74381
"5344",0.78439
"5345",0.84233
"5346",0.75075
"5347",0.79773
"5348",0.85003
"5349",0.85908
"5350",0.77448
"5351",0.76599
"5352",0.83352
"5353",0.82021
"5354",0.83083
"5355",0.79819
"5356",0.83986
"5357",0.84632
"5358",0.84901
"5359",0.91521
"5360",0.84353
"5361",0.8692
"5362",0.90203
"5363",0.81453
"5364",0.84198
"5365",0.85796
"5366",0.77958
"5367",0.80091
"5368",0.76884
"5369",0.63237
"5370",0.7562
"5371",0.77792
"5372",0.83071
"5373",0.74271
"5374",0.77502
"5375",0.76596
"5376",0.79258
"5377",0.72544
"5378",0.75633
"5379",0.7899
"5380",0.75344
"5381",0.79081
"5382",0.79352
"5383",0.71857
"5384",0.77031
"5385",0.7453
"5386",0.75638
"5387",0.78674
"5388",0.82469
"5389",0.80473
"5390",0.81917
"5391",0.8002
"5392",0.80204
"5393",0.8534
"5394",0.84347
"5395",0.8189
"5396",0.80383
"5397",0.75291
"5398",0.70681
"5399",0.77937
"5400",0.76502
"5401",0.73515
"5402",0.75451
"5403",0.76223
"5404",0.72778
"5405",0.70082
"5406",0.73175
"5407",0.68926
"5408",0.67421
"5409",0.74779
"5410",0.7592
"5411",0.78367
"5412",0.70601
"5413",0.57862
"5414",0.67332
"5415",0.76012
"5416",0.75126
"5417",0.7627
"5418",0.75086
"5419",0.72777
"5420",0.72463
"5421",0.77032
"5422",0.78738
"5423",0.75099
"5424",0.75224
"5425",0.76586
"5426",0.76371
"5427",0.76267
"5428",0.7859
"5429",0.81255
"5430",0.82392
"5431",0.82392
"5432",0.63636
"5433",0.38764
"5434",0.48085
"5435",0.64761
"5436",0.72796
"5437",0.70679
"5438",0.73592
"5439",0.80074
"5440",0.80855
"5441",0.80427
"5442",0.79287
"5443",0.79529
"5444",0.80746
"5445",0.66499
"5446",0.58516
"5447",0.82651
"5448",0.77611
"5449",0.77236
"5450",0.75597
"5451",0.59458
"5452",0.64911
"5453",0.72025
"5454",0.55332
"5455",0.45729
"5456",0.57058
"5457",0.67807
"5458",0.77269
"5459",0.74424
"5460",0.80819
"5461",0.82833
"5462",0.80987
"5463",0.89214
"5464",0.85522
"5465",0.77888
"5466",0.77136
"5467",0.82369
"5468",0.80473
"5469",0.8586
"5470",0.87432
"5471",0.79847
"5472",0.8365
"5473",0.75917
"5474",0.80889
"5475",0.79557
"5476",0.81865
"5477",0.80884
"5478",0.78375
"5479",0.785
"5480",0.87818
"5481",0.8619
"5482",0.7865
"5483",0.77788
"5484",0.82995
"5485",0.81525
"5486",0.79936
"5487",0.75421
"5488",0.76431
"5489",0.74816
"5490",0.81637
"5491",0.88189
"5492",0.82245
"5493",0.81023
"5494",0.86702
"5495",0.82133
"5496",0.83063
"5497",0.81571
"5498",0.75015
"5499",0.77654
"5500",0.74428
"5501",0.79529
"5502",0.72983
"5503",0.6949
"5504",0.7627
"5505",0.63323
"5506",0.64739
"5507",0.77173
"5508",0.74466
"5509",0.78466
"5510",0.79753
"5511",0.81818
"5512",0.77247
"5513",0.82459
"5514",0.77213
"5515",0.71752
"5516",0.73918
"5517",0.77348
"5518",0.72521
"5519",0.75605
"5520",0.80306
"5521",0.77579
"5522",0.86118
"5523",0.80305
"5524",0.80677
"5525",0.829
"5526",0.83681
"5527",0.82068
"5528",0.7801
"5529",0.72053
"5530",0.73344
"5531",0.78807
"5532",0.74775
"5533",0.74527
"5534",0.73823
"5535",0.74039
"5536",0.73859
"5537",0.67346
"5538",0.71156
"5539",0.72447
"5540",0.69865
"5541",0.76625
"5542",0.78085
"5543",0.7818
"5544",0.71907
"5545",0.56894
"5546",0.57988
"5547",0.64739
"5548",0.75768
"5549",0.75096
"5550",0.7429
"5551",0.76552
"5552",0.74661
"5553",0.74783
"5554",0.75078
"5555",0.72747
"5556",0.74948
"5557",0.79196
"5558",0.76603
"5559",0.77967
"5560",0.78314
"5561",0.78915
"5562",0.77863
"5563",0.79696
"5564",0.76104
"5565",0.72325
"5566",0.43333
"5567",0.5219
"5568",0.68032
"5569",0.57109
"5570",0.68312
"5571",0.75966
"5572",0.78917
"5573",0.76723
"5574",0.77691
"5575",0.80142
"5576",0.75142
"5577",0.70662
"5578",0.73313
"5579",0.87217
"5580",0.79903
"5581",0.80645
"5582",0.71497
"5583",0.66457
"5584",0.57726
"5585",0.61311
"5586",0.58009
"5587",0.41978
"5588",0.44554
"5589",0.67177
"5590",0.77604
"5591",0.70388
"5592",0.7073
"5593",0.75482
"5594",0.78693
"5595",0.82019
"5596",0.76883
"5597",0.72218
"5598",0.81671
"5599",0.78391
"5600",0.81195
"5601",0.90015
"5602",0.83837
"5603",0.85548
"5604",0.83607
"5605",0.77169
"5606",0.80997
"5607",0.8263
"5608",0.81216
"5609",0.81666
"5610",0.81573
"5611",0.80156
"5612",0.81818
"5613",0.79587
"5614",0.78716
"5615",0.78182
"5616",0.78107
"5617",0.75381
"5618",0.68179
"5619",0.7322
"5620",0.79274
"5621",0.83597
"5622",0.78349
"5623",0.85674
"5624",0.84039
"5625",0.8223
"5626",0.78902
"5627",0.83746
"5628",0.88235
"5629",0.80427
"5630",0.80119
"5631",0.78177
"5632",0.77637
"5633",0.78808
"5634",0.75252
"5635",0.63937
"5636",0.71718
"5637",0.53323
"5638",0.56965
"5639",0.79119
"5640",0.75055
"5641",0.77901
"5642",0.78201
"5643",0.80254
"5644",0.73651
"5645",0.7586
"5646",0.74449
"5647",0.71826
"5648",0.77931
"5649",0.78971
"5650",0.74177
"5651",0.77275
"5652",0.83446
"5653",0.81266
"5654",0.81665
"5655",0.81326
"5656",0.81746
"5657",0.81007
"5658",0.83551
"5659",0.83979
"5660",0.74759
"5661",0.73268
"5662",0.73598
"5663",0.77128
"5664",0.80018
"5665",0.79234
"5666",0.72001
"5667",0.65766
"5668",0.67246
"5669",0.65827
"5670",0.67792
"5671",0.71705
"5672",0.7294
"5673",0.74019
"5674",0.75613
"5675",0.75829
"5676",0.70316
"5677",0.57216
"5678",0.59854
"5679",0.63551
"5680",0.76584
"5681",0.76126
"5682",0.73233
"5683",0.76792
"5684",0.7718
"5685",0.80017
"5686",0.7491
"5687",0.73647
"5688",0.74667
"5689",0.78677
"5690",0.76895
"5691",0.74776
"5692",0.76172
"5693",0.80658
"5694",0.79281
"5695",0.80459
"5696",0.77658
"5697",0.7766
"5698",0.624
"5699",0.4511
"5700",0.48304
"5701",0.49975
"5702",0.52401
"5703",0.5758
"5704",0.71467
"5705",0.77495
"5706",0.77628
"5707",0.78062
"5708",0.78648
"5709",0.76858
"5710",0.77493
"5711",0.81203
"5712",0.76823
"5713",0.78035
"5714",0.7506
"5715",0.70328
"5716",0.64372
"5717",0.64356
"5718",0.62074
"5719",0.542
"5720",0.47138
"5721",0.56218
"5722",0.64334
"5723",0.72586
"5724",0.73161
"5725",0.76885
"5726",0.75563
"5727",0.67488
"5728",0.60833
"5729",0.53895
"5730",0.73088
"5731",0.79314
"5732",0.77306
"5733",0.8209
"5734",0.8142
"5735",0.83943
"5736",0.76531
"5737",0.78822
"5738",0.84833
"5739",0.82891
"5740",0.80009
"5741",0.80256
"5742",0.81227
"5743",0.79313
"5744",0.79992
"5745",0.78753
"5746",0.74777
"5747",0.78547
"5748",0.80107
"5749",0.74891
"5750",0.72319
"5751",0.79968
"5752",0.81728
"5753",0.83012
"5754",0.8794
"5755",0.85705
"5756",0.85471
"5757",0.91711
"5758",0.80838
"5759",0.84589
"5760",0.85211
"5761",0.79613
"5762",0.82196
"5763",0.83481
"5764",0.78846
"5765",0.7667
"5766",0.81993
"5767",0.75624
"5768",0.58491
"5769",0.4782
"5770",0.64747
"5771",0.7781
"5772",0.77087
"5773",0.7749
"5774",0.79911
"5775",0.76588
"5776",0.66562
"5777",0.732
"5778",0.78527
"5779",0.77224
"5780",0.76763
"5781",0.74449
"5782",0.77534
"5783",0.79379
"5784",0.80948
"5785",0.835
"5786",0.8038
"5787",0.81526
"5788",0.80166
"5789",0.78557
"5790",0.80925
"5791",0.83401
"5792",0.7714
"5793",0.75357
"5794",0.75864
"5795",0.77729
"5796",0.80894
"5797",0.76761
"5798",0.73133
"5799",0.68581
"5800",0.71657
"5801",0.7155
"5802",0.76696
"5803",0.74389
"5804",0.7388
"5805",0.7219
"5806",0.73951
"5807",0.73774
"5808",0.70832
"5809",0.56568
"5810",0.5945
"5811",0.61968
"5812",0.69675
"5813",0.74936
"5814",0.72294
"5815",0.73457
"5816",0.7501
"5817",0.75277
"5818",0.75098
"5819",0.76302
"5820",0.77599
"5821",0.77221
"5822",0.77486
"5823",0.73305
"5824",0.74581
"5825",0.81429
"5826",0.81447
"5827",0.77467
"5828",0.77419
"5829",0.79385
"5830",0.8035
"5831",0.78749
"5832",0.68119
"5833",0.67108
"5834",0.43883
"5835",0.31566
"5836",0.4095
"5837",0.54511
"5838",0.6952
"5839",0.7599
"5840",0.76631
"5841",0.72707
"5842",0.71561
"5843",0.70771
"5844",0.6785
"5845",0.72386
"5846",0.76487
"5847",0.67453
"5848",0.85138
"5849",0.78283
"5850",0.6814
"5851",0.65468
"5852",0.54574
"5853",0.47706
"5854",0.43182
"5855",0.57976
"5856",0.54222
"5857",0.71631
"5858",0.56475
"5859",0.59784
"5860",0.4547
"5861",0.49176
"5862",0.71021
"5863",0.71927
"5864",0.76618
"5865",0.813
"5866",0.79876
"5867",0.78207
"5868",0.75494
"5869",0.77813
"5870",0.81214
"5871",0.7561
"5872",0.74209
"5873",0.75318
"5874",0.77635
"5875",0.82222
"5876",0.79918
"5877",0.80176
"5878",0.80181
"5879",0.81322
"5880",0.80792
"5881",0.75073
"5882",0.80776
"5883",0.82446
"5884",0.84028
"5885",0.84379
"5886",0.8599
"5887",0.82892
"5888",0.84343
"5889",0.85496
"5890",0.84233
"5891",0.87608
"5892",0.85308
"5893",0.84265
"5894",0.83961
"5895",0.82091
"5896",0.76148
"5897",0.73922
"5898",0.82435
"5899",0.78111
"5900",0.65015
"5901",0.46917
"5902",0.60965
"5903",0.70195
"5904",0.74044
"5905",0.75758
"5906",0.82967
"5907",0.77778
"5908",0.7419
"5909",0.71429
"5910",0.70444
"5911",0.67504
"5912",0.70947
"5913",0.77943
"5914",0.76919
"5915",0.77096
"5916",0.82654
"5917",0.81478
"5918",0.79789
"5919",0.80935
"5920",0.84568
"5921",0.81313
"5922",0.8026
"5923",0.80144
"5924",0.82139
"5925",0.81122
"5926",0.76239
"5927",0.77516
"5928",0.82884
"5929",0.79482
"5930",0.7065
"5931",0.67713
"5932",0.67805
"5933",0.70945
"5934",0.76374
"5935",0.77411
"5936",0.7746
"5937",0.74916
"5938",0.74107
"5939",0.72898
"5940",0.72232
"5941",0.58447
"5942",0.5838
"5943",0.56745
"5944",0.63133
"5945",0.72823
"5946",0.73255
"5947",0.74616
"5948",0.75388
"5949",0.77523
"5950",0.76572
"5951",0.75201
"5952",0.75571
"5953",0.77872
"5954",0.77204
"5955",0.71726
"5956",0.69411
"5957",0.78761
"5958",0.78651
"5959",0.76601
"5960",0.81062
"5961",0.77835
"5962",0.74383
"5963",0.76962
"5964",0.76481
"5965",0.7746
"5966",0.75293
"5967",0.62427
"5968",0.31442
"5969",0.28246
"5970",0.40661
"5971",0.59733
"5972",0.72971
"5973",0.66616
"5974",0.63174
"5975",0.63158
"5976",0.59822
"5977",0.66237
"5978",0.70992
"5979",0.58801
"5980",0.68916
"5981",0.78575
"5982",0.68877
"5983",0.48779
"5984",0.47171
"5985",0.5739
"5986",0.56707
"5987",0.58103
"5988",0.51333
"5989",0.64072
"5990",0.51649
"5991",0.48451
"5992",0.39941
"5993",0.633
"5994",0.70009
"5995",0.74562
"5996",0.82782
"5997",0.84033
"5998",0.81717
"5999",0.80286
"6000",0.82532
"6001",0.79653
"6002",0.76225
"6003",0.76836
"6004",0.80158
"6005",0.7727
"6006",0.80074
"6007",0.82222
"6008",0.82113
"6009",0.79427
"6010",0.80305
"6011",0.79027
"6012",0.80578
"6013",0.76524
"6014",0.81277
"6015",0.82397
"6016",0.75769
"6017",0.81185
"6018",0.85797
"6019",0.85699
"6020",0.88427
"6021",0.87836
"6022",0.81531
"6023",0.87703
"6024",0.84237
"6025",0.83614
"6026",0.82069
"6027",0.83253
"6028",0.77444
"6029",0.77386
"6030",0.81526
"6031",0.73711
"6032",0.71312
"6033",0.40386
"6034",0.44018
"6035",0.71235
"6036",0.73736
"6037",0.76408
"6038",0.81765
"6039",0.7343
"6040",0.72334
"6041",0.75
"6042",0.76774
"6043",0.7125
"6044",0.70863
"6045",0.76759
"6046",0.75765
"6047",0.77845
"6048",0.83798
"6049",0.81992
"6050",0.82322
"6051",0.80622
"6052",0.85882
"6053",0.80825
"6054",0.82541
"6055",0.79607
"6056",0.80409
"6057",0.758
"6058",0.76188
"6059",0.78313
"6060",0.82045
"6061",0.79699
"6062",0.7629
"6063",0.67113
"6064",0.72155
"6065",0.7335
"6066",0.70909
"6067",0.77606
"6068",0.78933
"6069",0.76425
"6070",0.76296
"6071",0.72192
"6072",0.72802
"6073",0.56576
"6074",0.55414
"6075",0.56431
"6076",0.5957
"6077",0.70222
"6078",0.71566
"6079",0.72935
"6080",0.75708
"6081",0.75841
"6082",0.75327
"6083",0.76283
"6084",0.7515
"6085",0.75915
"6086",0.75341
"6087",0.76923
"6088",0.721
"6089",0.80824
"6090",0.76257
"6091",0.75821
"6092",0.79621
"6093",0.74316
"6094",0.73667
"6095",0.79496
"6096",0.77488
"6097",0.77693
"6098",0.73617
"6099",0.76818
"6100",0.59143
"6101",0.24002
"6102",0.17113
"6103",0.24151
"6104",0.47601
"6105",0.57084
"6106",0.58859
"6107",0.63358
"6108",0.63432
"6109",0.67678
"6110",0.64478
"6111",0.62001
"6112",0.50087
"6113",0.70771
"6114",0.68313
"6115",0.49742
"6116",0.3681
"6117",0.5242
"6118",0.60498
"6119",0.55761
"6120",0.59005
"6121",0.68881
"6122",0.56834
"6123",0.37925
"6124",0.43925
"6125",0.73657
"6126",0.71092
"6127",0.7645
"6128",0.77756
"6129",0.8103
"6130",0.80928
"6131",0.80292
"6132",0.80735
"6133",0.79637
"6134",0.78807
"6135",0.76777
"6136",0.76269
"6137",0.80194
"6138",0.84308
"6139",0.8832
"6140",0.86579
"6141",0.80102
"6142",0.76328
"6143",0.80064
"6144",0.79355
"6145",0.80019
"6146",0.80665
"6147",0.829
"6148",0.79782
"6149",0.84947
"6150",0.885
"6151",0.84948
"6152",0.83612
"6153",0.85869
"6154",0.8258
"6155",0.82654
"6156",0.80568
"6157",0.84267
"6158",0.8629
"6159",0.885
"6160",0.80546
"6161",0.81633
"6162",0.80301
"6163",0.82543
"6164",0.74873
"6165",0.47446
"6166",0.3244
"6167",0.58911
"6168",0.70448
"6169",0.71148
"6170",0.69709
"6171",0.76047
"6172",0.74239
"6173",0.74015
"6174",0.73576
"6175",0.70542
"6176",0.69718
"6177",0.76248
"6178",0.77293
"6179",0.83206
"6180",0.80634
"6181",0.80298
"6182",0.8046
"6183",0.79207
"6184",0.84546
"6185",0.79524
"6186",0.80981
"6187",0.80943
"6188",0.81769
"6189",0.76661
"6190",0.77562
"6191",0.7794
"6192",0.82391
"6193",0.78704
"6194",0.7479
"6195",0.72808
"6196",0.77055
"6197",0.76074
"6198",0.74065
"6199",0.80715
"6200",0.79284
"6201",0.71039
"6202",0.77189
"6203",0.73043
"6204",0.73757
"6205",0.57009
"6206",0.56032
"6207",0.56568
"6208",0.58647
"6209",0.67717
"6210",0.75608
"6211",0.75719
"6212",0.76335
"6213",0.75437
"6214",0.75755
"6215",0.76642
"6216",0.76136
"6217",0.7629
"6218",0.74113
"6219",0.77377
"6220",0.73638
"6221",0.75479
"6222",0.74352
"6223",0.73881
"6224",0.75406
"6225",0.71376
"6226",0.76767
"6227",0.80384
"6228",0.80345
"6229",0.77662
"6230",0.76589
"6231",0.77725
"6232",0.73942
"6233",0.6029
"6234",0.28077
"6235",0.11864
"6236",0.18481
"6237",0.48234
"6238",0.52258
"6239",0.56454
"6240",0.61706
"6241",0.65052
"6242",0.58027
"6243",0.5902
"6244",0.45596
"6245",0.63517
"6246",0.70057
"6247",0.50883
"6248",0.40391
"6249",0.52039
"6250",0.5868
"6251",0.53382
"6252",0.52861
"6253",0.55678
"6254",0.39811
"6255",0.17804
"6256",0.32407
"6257",0.65627
"6258",0.74057
"6259",0.75643
"6260",0.73699
"6261",0.77636
"6262",0.81797
"6263",0.8
"6264",0.81375
"6265",0.81013
"6266",0.84528
"6267",0.79079
"6268",0.73758
"6269",0.7902
"6270",0.83064
"6271",0.8582
"6272",0.77793
"6273",0.77668
"6274",0.78758
"6275",0.87319
"6276",0.83484
"6277",0.78367
"6278",0.82087
"6279",0.85257
"6280",0.82341
"6281",0.84122
"6282",0.86861
"6283",0.84711
"6284",0.81059
"6285",0.83133
"6286",0.85151
"6287",0.85875
"6288",0.85104
"6289",0.9026
"6290",0.8354
"6291",0.8619
"6292",0.813
"6293",0.82806
"6294",0.79671
"6295",0.81072
"6296",0.78159
"6297",0.69163
"6298",0.23396
"6299",0.52635
"6300",0.67666
"6301",0.7173
"6302",0.68579
"6303",0.76556
"6304",0.72722
"6305",0.72166
"6306",0.7574
"6307",0.73143
"6308",0.69295
"6309",0.75636
"6310",0.75626
"6311",0.8091
"6312",0.78972
"6313",0.77702
"6314",0.79755
"6315",0.80392
"6316",0.8405
"6317",0.82841
"6318",0.80829
"6319",0.79361
"6320",0.75959
"6321",0.72411
"6322",0.75997
"6323",0.77698
"6324",0.79003
"6325",0.8071
"6326",0.75983
"6327",0.77317
"6328",0.75456
"6329",0.79579
"6330",0.75896
"6331",0.76256
"6332",0.75575
"6333",0.75575
"6334",0.74825
"6335",0.78604
"6336",0.7519
"6337",0.57647
"6338",0.55442
"6339",0.58156
"6340",0.59117
"6341",0.63547
"6342",0.72512
"6343",0.74302
"6344",0.74343
"6345",0.74257
"6346",0.76475
"6347",0.74057
"6348",0.7406
"6349",0.73217
"6350",0.71565
"6351",0.75989
"6352",0.76488
"6353",0.7245
"6354",0.73625
"6355",0.72414
"6356",0.73397
"6357",0.7311
"6358",0.77563
"6359",0.78609
"6360",0.79459
"6361",0.73055
"6362",0.74408
"6363",0.70432
"6364",0.63444
"6365",0.62362
"6366",0.52748
"6367",0.28183
"6368",0.19377
"6369",0.43413
"6370",0.61404
"6371",0.59709
"6372",0.47908
"6373",0.50832
"6374",0.45895
"6375",0.49003
"6376",0.45289
"6377",0.51304
"6378",0.53817
"6379",0.41724
"6380",0.3841
"6381",0.50127
"6382",0.55617
"6383",0.51431
"6384",0.4503
"6385",0.32864
"6386",0.13148
"6387",0.12323
"6388",0.37527
"6389",0.4338
"6390",0.71429
"6391",0.76037
"6392",0.74743
"6393",0.77849
"6394",0.83326
"6395",0.77426
"6396",0.78468
"6397",0.80138
"6398",0.81602
"6399",0.68564
"6400",0.73213
"6401",0.79656
"6402",0.82726
"6403",0.8021
"6404",0.78872
"6405",0.78315
"6406",0.84084
"6407",0.82249
"6408",0.85352
"6409",0.80374
"6410",0.84941
"6411",0.84759
"6412",0.85671
"6413",0.81289
"6414",0.8302
"6415",0.84552
"6416",0.76923
"6417",0.79736
"6418",0.83581
"6419",0.84267
"6420",0.87018
"6421",0.90149
"6422",0.86017
"6423",0.86648
"6424",0.8163
"6425",0.81037
"6426",0.85632
"6427",0.81551
"6428",0.78668
"6429",0.77474
"6430",0.43337
"6431",0.34504
"6432",0.4322
"6433",0.69216
"6434",0.74667
"6435",0.7825
"6436",0.74222
"6437",0.72763
"6438",0.72115
"6439",0.72287
"6440",0.71032
"6441",0.71429
"6442",0.70585
"6443",0.73847
"6444",0.76164
"6445",0.74197
"6446",0.86544
"6447",0.79465
"6448",0.82258
"6449",0.8327
"6450",0.78647
"6451",0.76955
"6452",0.76843
"6453",0.69718
"6454",0.71838
"6455",0.77681
"6456",0.75686
"6457",0.74966
"6458",0.76366
"6459",0.74641
"6460",0.72958
"6461",0.788
"6462",0.78144
"6463",0.7495
"6464",0.73264
"6465",0.77535
"6466",0.7362
"6467",0.78273
"6468",0.76123
"6469",0.60263
"6470",0.58542
"6471",0.5734
"6472",0.58688
"6473",0.59532
"6474",0.7225
"6475",0.751
"6476",0.7344
"6477",0.73075
"6478",0.75667
"6479",0.74692
"6480",0.73034
"6481",0.73127
"6482",0.73957
"6483",0.71875
"6484",0.73978
"6485",0.7537
"6486",0.77596
"6487",0.79208
"6488",0.78147
"6489",0.76589
"6490",0.75798
"6491",0.75879
"6492",0.73945
"6493",0.68533
"6494",0.66633
"6495",0.62583
"6496",0.55524
"6497",0.54377
