fid,w46585_s10
"12203",961.32831
"12204",960.46948
"12205",959.61102
"12206",958.75262
"12207",957.89423
"12208",957.01727
"12209",956.13342
"12210",955.24951
"12211",954.34882
"12212",953.43927
"12213",952.52991
"12214",951.60773
"12215",950.65118
"12216",949.35211
"12217",947.22449
"12218",945.02759
"12219",942.91168
"12220",940.97418
"12221",939.03711
"12222",937.09998
"12223",935.10437
"12224",932.97009
"12225",930.76758
"12226",928.56512
"12227",926.33148
"12228",923.23993
"12229",918.87421
"12230",914.47382
"12231",910.0564
"12232",905.62238
"12233",901.10559
"12234",896.79791
"12235",892.58441
"12236",888.36908
"12237",884.15039
"12238",879.93127
"12239",875.64282
"12240",870.07178
"12241",864.13599
"12242",858.15411
"12243",852.13147
"12244",846.86481
"12245",842.14331
"12246",837.81079
"12247",833.60358
"12248",829.39642
"12249",825.14508
"12250",820.57178
"12251",815.93518
"12252",811.29858
"12253",806.66193
"12254",802.07489
"12255",798.29993
"12256",795.26251
"12257",792.22443
"12258",789.18628
"12259",786.14807
"12260",783.10992
"12261",780.07178
"12262",777.03369
"12263",773.99329
"12264",770.94849
"12265",767.85419
"12266",764.6377
"12267",761.37811
"12268",758.11853
"12269",754.8584
"12270",751.56482
"12271",748.01599
"12272",744.16992
"12273",740.30603
"12274",736.44208
"12275",732.57819
"12276",728.71429
"12277",867.75067
"12278",869.45361
"12279",871.61688
"12280",874.01611
"12281",876.3313
"12282",878.58112
"12283",880.83081
"12284",883.19202
"12285",885.74048
"12286",888.28912
"12287",890.73029
"12288",892.91718
"12289",894.98853
"12290",896.86853
"12291",898.74481
"12292",900.51398
"12293",901.59833
"12294",901.89319
"12295",902.1626
"12296",902.43213
"12297",903.00623
"12298",904.70068
"12299",907.37738
"12300",910.73297
"12301",914.08838
"12302",917.39807
"12303",920.69299
"12304",923.98022
"12305",926.37402
"12306",928.30603
"12307",930.18701
"12308",932.06812
"12309",933.9491
"12310",935.83807
"12311",937.81622
"12312",939.81818
"12313",941.5658
"12314",943.08282
"12315",944.56671
"12316",946.05048
"12317",947.96008
"12318",949.70789
"12319",950.22131
"12320",950.5094
"12321",950.79108
"12322",951.24231
"12323",951.82507
"12324",952.65509
"12325",953.36578
"12326",954.05011
"12327",954.95941
"12328",956.17419
"12329",957.44421
"12330",958.74982
"12331",960.1015
"12332",961.46588
"12333",961.92627
"12334",961.07861
"12335",960.20129
"12336",959.3371
"12337",958.47858
"12338",957.62018
"12339",956.76178
"12340",955.90332
"12341",955.0448
"12342",954.1864
"12343",953.32788
"12344",952.46948
"12345",951.61102
"12346",950.73718
"12347",949.58862
"12348",947.539
"12349",945.34222
"12350",943.14532
"12351",940.98718
"12352",939.02393
"12353",937.08679
"12354",935.14972
"12355",933.21252
"12356",931.27551
"12357",929.2677
"12358",927.12122
"12359",924.71698
"12360",921.25879
"12361",917.43042
"12362",913.12079
"12363",908.7475
"12364",904.37408
"12365",900.13177
"12366",896.159
"12367",891.93988
"12368",887.72083
"12369",883.50177
"12370",879.28259
"12371",874.86267
"12372",869.16022
"12373",863.2312
"12374",857.30212
"12375",851.40692
"12376",846.65118
"12377",842.43188
"12378",838.22467
"12379",834.01752
"12380",829.8103
"12381",825.5802
"12382",821.02808
"12383",816.39142
"12384",811.78198
"12385",807.31372
"12386",802.86682
"12387",798.63
"12388",795.38373
"12389",792.2688
"12390",789.27301
"12391",786.28302
"12392",783.27582
"12393",780.26868
"12394",777.25922
"12395",774.20728
"12396",771.00623
"12397",767.70319
"12398",764.39893
"12399",761.06232
"12400",757.71307
"12401",754.36377
"12402",751.01459
"12403",747.43439
"12404",743.75378
"12405",740.02753
"12406",736.23969
"12407",732.38318
"12408",728.51929
"12409",865.18793
"12410",866.98358
"12411",869.30402
"12412",871.70642
"12413",874.10419
"12414",876.4151
"12415",878.66479
"12416",881.08423
"12417",883.62299
"12418",885.96722
"12419",888.11853
"12420",890.26172
"12421",892.27069
"12422",894.14697
"12423",896.02307
"12424",897.4613
"12425",897.91089
"12426",898.21912
"12427",898.52222
"12428",899.0426
"12429",901.48273
"12430",904.73822
"12431",907.97229
"12432",911.20648
"12433",914.44067
"12434",917.67493
"12435",920.90912
"12436",924.14331
"12437",926.57147
"12438",928.70941
"12439",930.84167
"12440",932.87793
"12441",934.86713
"12442",936.75989
"12443",938.64093
"12444",940.54547
"12445",942.56158
"12446",944.62207
"12447",946.46021
"12448",948.03552
"12449",949.75848
"12450",950.54871
"12451",950.93298
"12452",951.21362
"12453",951.53857
"12454",952.06122
"12455",952.60522
"12456",953.2674
"12457",954.19232
"12458",954.91632
"12459",955.64392
"12460",956.76068
"12461",957.97803
"12462",959.25
"12463",960.54498
"12464",961.45563
"12465",960.7879
"12466",959.94348
"12467",959.07977
"12468",958.20587
"12469",957.34631
"12470",956.48792
"12471",955.62939
"12472",954.77087
"12473",953.91248
"12474",953.05402
"12475",952.19562
"12476",951.33698
"12477",950.47418
"12478",949.24249
"12479",947.57648
"12480",945.63531
"12481",943.45978
"12482",941.26312
"12483",939.07288
"12484",937.07373
"12485",935.13647
"12486",933.19928
"12487",931.26233
"12488",929.32507
"12489",927.388
"12490",925.41803
"12491",922.54108
"12492",918.89362
"12493",915.28558
"12494",911.54413
"12495",907.26343
"12496",902.89008
"12497",898.87238
"12498",895.4173
"12499",891.29132
"12500",887.07208
"12501",882.85309
"12502",878.63391
"12503",874.08258
"12504",868.24872
"12505",862.31958
"12506",856.39063
"12507",851.01233
"12508",847.24042
"12509",843.28247
"12510",838.90009
"12511",834.58008
"12512",830.28223
"12513",826.01349
"12514",821.55408
"12515",817.13068
"12516",812.83569
"12517",808.51477
"12518",803.70789
"12519",799.14978
"12520",795.85999
"12521",792.58173
"12522",789.30713
"12523",786.14587
"12524",783.11157
"12525",780.1355
"12526",777.15942
"12527",774.03351
"12528",770.53662
"12529",767.11768
"12530",763.76392
"12531",760.41461
"12532",757.06543
"12533",753.71613
"12534",750.34363
"12535",746.72247
"12536",743.04187
"12537",739.36133
"12538",735.68073
"12539",732
"12540",728.25732
"12541",862.625
"12542",864.58868
"12543",866.99109
"12544",869.39337
"12545",871.79578
"12546",874.19208
"12547",876.50348
"12548",878.93121
"12549",881.17651
"12550",883.3197
"12551",885.46301
"12552",887.60211
"12553",889.54919
"12554",891.42542
"12555",892.9978
"12556",893.57507
"12557",893.953
"12558",894.3053
"12559",894.86377
"12560",897.69531
"12561",901.36938
"12562",904.69427
"12563",907.99121
"12564",911.23877
"12565",914.47302
"12566",917.70721
"12567",920.94128
"12568",924.17548
"12569",926.59277
"12570",928.73071
"12571",930.86853
"12572",933.00629
"12573",935.14423
"12574",937.28198
"12575",939.38171
"12576",941.39111
"12577",943.3327
"12578",945.26758
"12579",947.3158
"12580",949.38239
"12581",950.47888
"12582",951.07819
"12583",951.61121
"12584",951.91791
"12585",952.33643
"12586",952.88013
"12587",953.42419
"12588",953.9682
"12589",954.7384
"12590",955.71088
"12591",956.4668
"12592",957.35742
"12593",958.56342
"12594",959.78162
"12595",960.84747
"12596",960.41278
"12597",959.62677
"12598",958.79327
"12599",957.94788
"12600",957.08112
"12601",956.21393
"12602",955.35553
"12603",954.49689
"12604",953.63849
"12605",952.78009
"12606",951.92157
"12607",951.06311
"12608",950.13708
"12609",948.74292
"12610",947.09222
"12611",945.39252
"12612",943.54498
"12613",941.56628
"12614",939.38068
"12615",937.18402
"12616",935.12341
"12617",933.18622
"12618",931.24908
"12619",929.31201
"12620",927.37482
"12621",925.40411
"12622",923.12262
"12623",920.40131
"12624",916.72418
"12625",913.01068
"12626",909.33838
"12627",905.62042
"12628",901.40961
"12629",897.74438
"12630",894.41968
"12631",890.64258
"12632",886.42352
"12633",882.20441
"12634",877.98541
"12635",873.26617
"12636",867.33722
"12637",861.40808
"12638",855.69263
"12639",851.00452
"12640",847.28223
"12641",843.82129
"12642",840.09082
"12643",835.79651
"12644",831.4079
"12645",827.01923
"12646",822.6817
"12647",818.3877
"12648",814.09363
"12649",809.51233
"12650",804.48798
"12651",799.77148
"12652",796.36853
"12653",793.09003
"12654",789.81158
"12655",786.5332
"12656",783.25482
"12657",780.04102
"12658",776.95081
"12659",773.78558
"12660",770.263
"12661",766.74048
"12662",763.22821
"12663",759.78479
"12664",756.41748
"12665",753.06842
"12666",749.66382
"12667",746.01068
"12668",742.33008
"12669",738.64941
"12670",735.05511
"12671",731.53833
"12672",728.29572
"12673",860.07428
"12674",862.27582
"12675",864.6781
"12676",867.08051
"12677",869.48279
"12678",871.87653
"12679",874.14392
"12680",876.37769
"12681",878.521
"12682",880.66418
"12683",882.80737
"12684",884.9176
"12685",886.82758
"12686",888.51929
"12687",889.17542
"12688",889.60022
"12689",889.97601
"12690",890.66022
"12691",893.62152
"12692",897.53778
"12693",901.23578
"12694",904.56073
"12695",907.88568
"12696",911.20972
"12697",914.4967
"12698",917.73938
"12699",920.97351
"12700",924.20502
"12701",926.6142
"12702",928.75201
"12703",930.88977
"12704",933.02759
"12705",935.16553
"12706",937.30328
"12707",939.44122
"12708",941.57898
"12709",943.7168
"12710",945.85413
"12711",947.90082
"12712",949.81989
"12713",950.72882
"12714",951.46332
"12715",952.15057
"12716",952.65082
"12717",953.15491
"12718",953.69897
"12719",954.24298
"12720",954.78711
"12721",955.3551
"12722",956.2359
"12723",957.22168
"12724",958.052
"12725",959.1571
"12726",960.21002
"12727",960.0387
"12728",959.18323
"12729",958.38373
"12730",957.61023
"12731",956.79858
"12732",955.95209
"12733",955.08423
"12734",954.22302
"12735",953.36462
"12736",952.50623
"12737",951.64771
"12738",950.78918
"12739",949.76801
"12740",948.21619
"12741",946.56543
"12742",944.91467
"12743",943.20349
"12744",941.35498
"12745",939.50671
"12746",937.49738
"12747",935.30157
"12748",933.17651
"12749",931.2359
"12750",929.29883
"12751",927.36157
"12752",925.39001
"12753",923.10608
"12754",920.68073
"12755",918.15552
"12756",914.66089
"12757",910.94318
"12758",907.22559
"12759",903.50787
"12760",899.88641
"12761",896.61609
"12762",893.29163
"12763",889.86871
"12764",885.7749
"12765",881.55573
"12766",877.33667
"12767",872.35461
"12768",866.4256
"12769",860.55359
"12770",855.57452
"12771",851.00812
"12772",847.28528
"12773",843.82428
"12774",840.36353
"12775",836.80933
"12776",832.69373
"12777",828.30511
"12778",823.94153
"12779",819.64581
"12780",815.24768
"12781",810.29773
"12782",805.26788
"12783",800.41559
"12784",796.87689
"12785",793.59851
"12786",790.32001
"12787",787.04169
"12788",783.76331
"12789",780.48492
"12790",777.23138
"12791",773.94922
"12792",770.3172
"12793",766.72681
"12794",763.14362
"12795",759.5603
"12796",755.97711
"12797",752.46472
"12798",749.00232
"12799",745.46948
"12800",741.99841
"12801",738.64178
"12802",735.28522
"12803",731.92853
"12804",730.54211
"12805",857.61731
"12806",859.96289
"12807",862.36517
"12808",864.76068
"12809",867.0083
"12810",869.07568
"12811",871.16699
"12812",873.55487
"12813",875.85461
"12814",878.00873
"12815",880.15192
"12816",882.22528
"12817",883.97888
"12818",884.74231
"12819",885.22772
"12820",885.62323
"12821",886.4101
"12822",889.65302
"12823",893.50159
"12824",897.38129
"12825",901.10217
"12826",904.42712
"12827",907.75208
"12828",911.07703
"12829",914.40198
"12830",917.72198
"12831",921.00122
"12832",924.23181
"12833",926.63538
"12834",928.77338
"12835",930.91107
"12836",933.04901
"12837",935.1759
"12838",937.24182
"12839",939.29822
"12840",941.35461
"12841",943.36139
"12842",945.33643
"12843",947.3606
"12844",949.62238
"12845",950.65948
"12846",951.38593
"12847",952.17102
"12848",953.00787
"12849",953.77661
"12850",954.47388
"12851",955.06189
"12852",955.60602
"12853",956.15002
"12854",956.76819
"12855",957.7334
"12856",958.73242
"12857",959.58752
"12858",959.4931
"12859",959.0741
"12860",958.27228
"12861",957.31927
"12862",956.4137
"12863",955.58588
"12864",954.79578
"12865",953.95648
"12866",953.09082
"12867",952.23218
"12868",951.37378
"12869",950.51532
"12870",949.3045
"12871",947.68939
"12872",946.03882
"12873",944.388
"12874",942.73718
"12875",941.01349
"12876",939.16498
"12877",937.31653
"12878",935.46411
"12879",933.41931
"12880",931.25513
"12881",929.28558
"12882",927.34851
"12883",925.3761
"12884",923.0896
"12885",920.66418
"12886",918.23877
"12887",915.81342
"12888",912.59772
"12889",908.87988
"12890",905.16217
"12891",901.44458
"12892",898.23492
"12893",895.32599
"12894",892.16339
"12895",888.83868
"12896",885.12622
"12897",880.9071
"12898",876.68799
"12899",871.44312
"12900",865.51398
"12901",860.16431
"12902",855.57861
"12903",851.01172
"12904",847.28839
"12905",843.82751
"12906",840.36652
"12907",836.90558
"12908",833.44019
"12909",829.55078
"12910",825.21167
"12911",820.88623
"12912",816.10748
"12913",811.07788
"12914",806.0481
"12915",801.05988
"12916",797.38538
"12917",794.10687
"12918",790.82849
"12919",787.55017
"12920",784.27173
"12921",781.0531
"12922",777.96881
"12923",774.82422
"12924",771.24402
"12925",767.6001
"12926",763.95618
"12927",760.31232
"12928",756.66852
"12929",752.94269
"12930",749.05902
"12931",745.784
"12932",742.42743
"12933",739.07068
"12934",735.71399
"12935",733.60382
"12936",734.14661
"12937",855.24762
"12938",857.64508
"12939",859.89648
"12940",861.96582
"12941",863.99432
"12942",866.02271
"12943",868.13892
"12944",870.55157
"12945",872.97552
"12946",875.32538
"12947",877.4964
"12948",879.42242
"12949",880.3092
"12950",880.80469
"12951",881.26788
"12952",882.26819
"12953",885.7113
"12954",889.55988
"12955",893.40863
"12956",897.25732
"12957",900.96381
"12958",904.27551
"12959",907.58722
"12960",910.89893
"12961",914.21057
"12962",917.52228
"12963",920.83398
"12964",924.05072
"12965",926.42609
"12966",928.448
"12967",930.42297
"12968",932.39789
"12969",934.37299
"12970",936.34802
"12971",938.323
"12972",940.29797
"12973",942.27301
"12974",944.29901
"12975",946.70972
"12976",949.25018
"12977",950.51318
"12978",951.2395
"12979",952.05878
"12980",952.80957
"12981",953.62268
"12982",954.47333
"12983",955.32397
"12984",956.15338
"12985",956.8678
"12986",957.51288
"12987",958.23169
"12988",958.98199
"12989",958.80017
"12990",958.42419
"12991",958.02283
"12992",957.43359
"12993",956.48401
"12994",955.53113
"12995",954.57813
"12996",953.64612
"12997",952.79089
"12998",951.96021
"12999",951.09991
"13000",950.18219
"13001",948.81342
"13002",947.16272
"13003",945.51202
"13004",943.86133
"13005",942.21057
"13006",940.55981
"13007",938.82343
"13008",936.97498
"13009",935.12653
"13010",933.27808
"13011",931.41553
"13012",929.34381
"13013",927.33533
"13014",925.36212
"13015",923.07312
"13016",920.64771
"13017",918.22223
"13018",915.79688
"13019",913.37152
"13020",910.53278
"13021",906.81671
"13022",903.09888
"13023",899.56567
"13024",896.63269
"13025",893.74579
"13026",890.84601
"13027",887.71057
"13028",884.32001
"13029",880.25842
"13030",876.02142
"13031",870.53162
"13032",864.85742
"13033",860.16852
"13034",855.5827
"13035",851.01532
"13036",847.2915
"13037",843.83063
"13038",840.36969
"13039",836.90881
"13040",833.44781
"13041",829.98688
"13042",826.34662
"13043",821.90259
"13044",816.88757
"13045",811.85779
"13046",806.828
"13047",801.79828
"13048",797.89368
"13049",794.61542
"13050",791.33691
"13051",788.06073
"13052",784.88641
"13053",781.81769
"13054",778.75458
"13055",775.67859
"13056",772.17871
"13057",768.53491
"13058",764.89093
"13059",761.24707
"13060",757.55573
"13061",753.28967
"13062",749.23639
"13063",746.20563
"13064",742.85632
"13065",739.49957
"13066",736.7254
"13067",737.01831
"13068",737.7511
"13069",852.78473
"13070",854.85602
"13071",856.88452
"13072",858.91278
"13073",860.94128
"13074",862.96979
"13075",865.12451
"13076",867.54828
"13077",869.97229
"13078",872.39612
"13079",874.74957
"13080",875.88928
"13081",876.37158
"13082",876.86719
"13083",878.22382
"13084",881.73578
"13085",885.50647
"13086",889.27271
"13087",892.98029
"13088",896.67297
"13089",900.29688
"13090",903.62512
"13091",906.92358
"13092",910.22198
"13093",913.52039
"13094",916.79028
"13095",919.73541
"13096",922.44177
"13097",925.32129
"13098",927.35962
"13099",929.33459
"13100",931.30957
"13101",933.28473
"13102",935.25958
"13103",937.23462
"13104",939.20959
"13105",941.23743
"13106",943.65332
"13107",946.19708
"13108",948.74078
"13109",950.36682
"13110",951.10571
"13111",951.90723
"13112",952.56403
"13113",953.40729
"13114",954.25787
"13115",955.10858
"13116",955.95929
"13117",956.80988
"13118",957.66058
"13119",958.35132
"13120",958.04462
"13121",957.68909
"13122",957.34137
"13123",956.95618
"13124",956.50848
"13125",955.64868
"13126",954.69568
"13127",953.74268
"13128",952.78979
"13129",951.83679
"13130",950.89069
"13131",949.84918
"13132",948.28662
"13133",946.63593
"13134",944.98529
"13135",943.33447
"13136",941.68378
"13137",940.03308
"13138",938.38239
"13139",936.63342
"13140",934.78497
"13141",932.93652
"13142",931.08801
"13143",929.23962
"13144",927.36682
"13145",925.34802
"13146",923.05658
"13147",920.63123
"13148",918.20581
"13149",915.78027
"13150",913.35492
"13151",910.92938
"13152",908.32599
"13153",904.75342
"13154",901.05847
"13155",897.91742
"13156",895.03052
"13157",892.14362
"13158",889.25671
"13159",886.36609
"13160",883.25708
"13161",879.6048
"13162",875.25623
